file,entropy,perplexity,rolling_entropy,sentence_entropy_variance,lexical_density,pattern_regularity,repetition,sentence_evenness,tonal_stability
19179079.txt,8.254061901165993,305.2953702276604,0.023300183126099754,1.8721735547506013,0.29318181818181815,0.0745164960182025,0.3795454545454545,1.4932426913044128,0.9743155410934087
19284293.txt,7.696625090220347,207.45075394401874,0.04732057627738944,1.1342271261159358,0.30835486649440136,0.10612597066436583,0.3496985357450474,0.9401898638167433,0.9779656515404948
19397727.txt,7.634564578314982,198.7160481973411,0.03726116161571275,2.637597203069337,0.42857142857142855,0.13355048859934854,0.4902597402597403,1.377671672807728,0.9825987767907338
19497420.txt,8.184811993727099,290.9872223813948,0.02076088722895678,1.2529938934136813,0.3877551020408163,0.04905968928863451,0.47346938775510206,0.7357871858185986,0.9703695253376248
19518606.txt,7.837552293453584,228.73800707607185,0.020121146721304873,0.2820822510386367,0.4314868804664723,0.043859649122807015,0.5364431486880467,0.5182221408594605,0.9552385607901526
19540089.txt,7.846142470011988,230.10403468220545,0.03511440752446898,2.403812630934379,0.31805682859761686,0.19100091827364554,0.3785517873510541,1.1809919511000537,0.9896625963652924
19553067.txt,7.453091367648644,175.2282251430438,0.03311963496398369,2.2078815841701065,0.37337662337662336,0.13192182410423453,0.44805194805194803,1.4970907094333683,0.9778694702088543
19582792.txt,7.966792429376691,250.17475921975029,0.015219894125670212,2.346998813436421,0.3990719257540603,0.05930232558139535,0.47447795823665895,1.28770854926347,0.9368154878482088
19612167.txt,7.3887268503047725,167.58240228174313,0.008988262380342343,0.31452261576915214,0.5062344139650873,0.03007518796992481,0.600997506234414,0.4305444215782164,0.9348349412841852
19671909.txt,7.898162242932363,238.55237557179942,0.03547619224536797,0.7832893222671552,0.3308550185873606,0.18901303538175046,0.395910780669145,1.1722997840695233,0.9828184436416064
19714635.txt,8.011804656887904,258.103278508797,0.025399020834388743,1.3018610257251158,0.28481455563331,0.3153468815697267,0.3435969209237229,0.8039577398261986,0.9302410211140115
19724031.txt,7.833430877522772,228.08549274838967,0.024293575535660368,7.214360650541566,0.2769485903814262,0.5066555740432612,0.34634551495016613,1.4228383341713353,0.9802673460524165
19738730.txt,7.038481117483098,131.4600945424367,0.02078258780937907,0.6961881098550354,0.5914396887159533,0.07058823529411765,0.6770428015564203,0.6382212617114171,0.9833070504107639
19796840.txt,8.150620558092573,284.1719917629649,0.021091785755038433,1.1326681026443217,0.2518591968269707,0.07990074441687345,0.3173029251363411,0.7102503690120139,0.9820507440028009
19867922.txt,7.583601692921402,191.8189832873118,0.015002524294224046,1.3322020166583701,0.4036979969183359,0.06491499227202473,0.4576271186440678,0.7842266433915193,0.9987213231583355
19911786.txt,7.463221087551668,176.46289978006692,0.025688861118920533,0.4485201041157155,0.3328785811732606,0.25170998632010944,0.3806275579809004,0.44700309962061996,0.9946936129049443
19918523.txt,7.082195371958745,135.50435150713483,0.02921065450104211,0.6640587977734974,0.4891640866873065,0.08099688473520249,0.5882352941176471,0.7280708702590707,0.9350638823715255
19920687.txt,7.587594485279902,192.35059542143318,0.030577671485663413,5.418289965377591,0.3726618705035971,0.13237410071942446,0.45050215208034433,1.7553008995554507,0.9709942515252508
19928941.txt,6.818738215086132,112.88720888455386,0.030220496041931943,0.4388600865291278,0.5764192139737991,0.02643171806167401,0.6550218340611353,0.7255718377352434,0.9748856171136739
19951766.txt,7.70889574281863,209.22272394699493,0.015049854410551,0.5678677330639315,0.3783783783783784,0.37483085250338294,0.45209176788124156,0.6535065411135366,0.9456683984071208
19975121.txt,7.276620144298857,155.0532702684608,0.022644456110469908,0.8006379152126081,0.5573248407643312,0.07051282051282051,0.6337579617834395,1.2633208432235412,0.9794308030468163
20001721.txt,7.671044265928922,203.80480649433085,0.017535463698368746,0.4886861698939518,0.5579868708971554,0.004395604395604396,0.6411378555798687,0.7588756422599243,0.9833721510774661
20024870.txt,7.486437790823739,179.3256177997909,0.04225170226923048,1.1532235189814244,0.5738161559888579,0.03361344537815126,0.6629526462395543,0.8926658551174367,0.9922195145179004
20033302.txt,8.034389126508014,262.17551146198707,0.012924307456724664,3.1977549525089075,0.5172413793103449,0.020172910662824207,0.5790229885057471,1.375346103439293,0.9787071998270238
20082776.txt,7.683031701342157,205.50528717236466,0.019900107025669342,0.6878196424957693,0.428341384863124,0.08723747980613894,0.5072463768115942,0.8503417863042564,0.9586397770672651
20138606.txt,8.13182461553896,280.4937112902407,0.015111085847193468,1.1321417054762841,0.40210526315789474,0.029535864978902954,0.4926315789473684,0.8345670498317197,0.9609314878448234
20141807.txt,7.773038153003416,218.73467817131421,0.025317236862811218,1.0880283528318704,0.35575679172056923,0.03501945525291829,0.48382923673997413,0.6059044417704139,0.9576672769190714
20176584.txt,7.936784024814041,245.0248097033247,0.015508764359140411,0.6811475118682213,0.2970007315288954,0.24322344322344322,0.3467446964155084,0.9571548290331506,0.9623001736383389
20314980.txt,8.35806745743472,328.11721030810867,0.013759175884333869,0.8650901739317207,0.2888127853881279,0.051970302684180465,0.3707929264118654,0.614075364184606,0.9599251071083565
20356750.txt,7.159097959185727,142.92336331974272,0.012063218493548876,2.854818542230435,0.5117647058823529,0.04142011834319527,0.6058823529411764,2.0328471562204653,0.9854094164154659
20357858.txt,7.777602894362871,219.4278589649469,0.042246302853203535,2.795658834237131,0.4555052790346908,0.060514372163388806,0.5173453996983409,1.0399541357023858,0.9469890860887892
20393721.txt,7.715775292432,210.22279350351116,0.03581759144063034,0.9286569684696303,0.42592592592592593,0.06714285714285714,0.48717948717948717,0.7185750961255345,0.9744970944240434
20399718.txt,7.391044023455174,167.85177969383673,0.06804508631631699,0.7168810050185579,0.35235378031383735,0.1659513590844063,0.42368045649072755,0.8324762117231442,0.9758268886526907
20400279.txt,7.675360712437693,204.4154898711601,0.027920652462925126,0.4985363781917751,0.325,0.2625250501002004,0.4,0.49885643034367916,0.9412450783425411
20408458.txt,7.743460882282743,214.29596602283286,0.038652631530093566,1.5704461967209145,0.2609717868338558,0.2260596546310832,0.3338557993730408,1.1053056835611836,0.979935783296799
20423658.txt,7.623647467467839,197.2180062646045,0.017590160967560744,1.1132984979823772,0.29854096520763185,0.07311586051743532,0.409652076318743,1.4356192516038246,0.9703058394260117
20457611.txt,7.856282587324878,231.727039495903,0.013382046518572319,1.6501763047573983,0.36156351791530944,0.08705114254624592,0.4256243213897937,0.8217988281451224,0.9892387740295278
20504094.txt,7.838588296972233,228.90232349740083,0.026750734414300818,0.8934610837369916,0.3443181818181818,0.11731207289293849,0.4147727272727273,0.9408059449201653,0.9780851049583111
20552814.txt,8.059513539781584,266.7812640256857,0.03107052367630326,0.4995793864569183,0.4009950248756219,0.15054835493519442,0.481592039800995,0.8017506489873388,0.9651305390800905
20566550.txt,7.972838669122569,251.22542523047574,0.01573204762820101,0.4886271498772093,0.3908898305084746,0.23779193205944799,0.4650423728813559,0.868955263258788,0.979656862135217
20574232.txt,7.1438220635411165,141.4180110250343,0.04784195314311149,0.5996186868509528,0.32072829131652664,0.08146067415730338,0.3627450980392157,0.8921789670744892,0.9841567027931064
20604208.txt,7.987874139575367,253.85733564014495,0.024746822936134647,1.7383236610098818,0.3783209351753454,0.07667731629392971,0.4569606801275239,1.3271065937038848,0.9782689495306829
20624984.txt,7.7262556931436555,211.7555090561333,0.024585202208019206,0.9785640929931743,0.41732283464566927,0.053712480252764615,0.5023622047244094,0.7514173847178224,0.9830130882716253
20633855.txt,7.749158817812429,215.1440032061865,0.011539963235948721,0.09523273416911027,0.4796747967479675,0.053061224489795916,0.6036585365853658,0.16671623296268193,0.9997897490865255
20691949.txt,7.311402519693226,158.83692428397575,0.01953083016918538,1.3404270565919902,0.4792176039119804,0.051597051597051594,0.5574572127139364,1.1637466703049564,0.9810540816574634
20736486.txt,8.030973778913747,261.5555873400268,0.01366804085768885,0.4524664008122926,0.4260485651214128,0.07300884955752213,0.5066225165562914,0.9821781001167813,0.9478529830671075
20748468.txt,8.359616201463101,328.46963574469135,0.018327563654837613,0.8943665867330716,0.3786127167630058,0.056439942112879886,0.4624277456647399,0.7514517307526356,0.9428948638562454
20748926.txt,8.040167142498166,263.2276339242575,0.023109417689059282,1.6253527328287807,0.4622395833333333,0.0731070496083551,0.5403645833333334,0.9632770877815103,0.9749929557589451
20748929.txt,8.027818580954374,260.98418599648636,0.017515674571554427,0.9198539506879507,0.3817635270541082,0.04819277108433735,0.47394789579158314,0.6053807845482796,0.9794369006818416
20765795.txt,7.854254018484012,231.40143782091744,0.021938636853589467,1.5620975262214503,0.46919431279620855,0.025356576862123614,0.5624012638230648,0.9863255478776685,0.9307365114228954
20806155.txt,8.13565995801638,281.24038376982946,0.028254767133743787,1.110392049241636,0.15627996164908917,0.9341221618164375,0.18280600830936403,0.7949879649725055,0.9833621575396189
20824105.txt,7.4395570660150625,173.59204977023447,0.027310312323164575,0.5283330593871621,0.2515923566878981,0.6292735042735043,0.2867803837953092,1.5863848954955726,0.9848603671285632
20835760.txt,7.740969900653494,213.92627823419946,0.032497494607827845,0.5002152018512059,0.42302543507362783,0.06174496644295302,0.48326639892904955,0.558064852963069,0.9397892086108377
20879311.txt,8.143372674773769,282.7479344543583,0.02155657276210655,0.9397222489459055,0.38817733990147785,0.05133267522211254,0.4482758620689655,1.1499545757348295,0.9731025056934456
20880935.txt,7.672022146892406,203.94299536542783,0.02403544089244879,0.3796533619729969,0.4147398843930636,0.08683068017366136,0.4963924963924964,0.5601471580367194,0.9643559555960421
20882041.txt,7.459401596481058,175.99633751806837,0.018713889134936317,0.3589186514380895,0.3269230769230769,0.07455012853470437,0.4012820512820513,0.4442018686189094,0.9625305769435373
20905088.txt,7.748766920505949,215.0855688854689,0.02962354843843564,1.1636955705470613,0.32254901960784316,0.0893909626719057,0.4068627450980392,0.5131258193635367,0.9635196593883575
20918464.txt,7.91252886020259,240.93979055333827,0.02610043728763541,3.130588763124664,0.38765432098765434,0.22249690976514216,0.4599260172626387,1.1378451247622197,0.9730444691590765
20925036.txt,8.327740755249362,321.2918901091078,0.034743010285044174,1.3876253280945474,0.42899702085402186,0.10358565737051793,0.49304174950298213,0.8096158770529539,0.9667950009923189
20966771.txt,7.641042281292391,199.61028963319472,0.026843626563511677,1.0741508011367344,0.43559322033898307,0.03571428571428571,0.5288135593220339,1.2655308667357947,0.9789413153574905
20969119.txt,7.978477395068413,252.20925288890982,0.03164228991329593,0.43949668214853815,0.305982905982906,0.19263698630136986,0.382051282051282,0.6306769284278241,0.9452979554782669
20969845.txt,7.534001961771054,185.33633808403727,0.04438293159041042,1.320931779290172,0.48822269807280516,0.11612903225806452,0.5546038543897216,1.0216152682984647,0.9768080806078464
20977412.txt,7.879672933278415,235.51464007232192,0.029232211672176652,0.9010787684618797,0.3507057546145494,0.16974972796517954,0.4147665580890337,1.0052477462729839,0.9485738181421828
20981299.txt,7.72000329856658,210.83978248236585,0.024995602297292384,0.9995694264609818,0.4269340974212034,0.040229885057471264,0.49283667621776506,0.5623234666027709,0.9702434215756843
20986595.txt,8.024149113506104,260.321221150607,0.022259995009222024,0.7596506615226917,0.46829971181556196,0.02745664739884393,0.5590778097982709,0.8012448777576131,0.9623164254250175
20993320.txt,7.729428183233702,212.22167232217012,0.013638187296467503,0.5699928260698357,0.38687150837988826,0.12745098039215685,0.49022346368715086,0.9106456921355169,0.9671518588692465
21031285.txt,7.57722388508561,190.97286930211953,0.01761947028962876,0.5627738306548836,0.35570469798657717,0.0901749663526245,0.44026845637583895,0.8954647299613743,0.9851028555431949
21060367.txt,7.701631713010644,208.17192641509746,0.02717838439736075,1.5374027776364083,0.37483085250338294,0.1560379918588874,0.45737483085250336,0.7730000769759099,0.9690585630560644
21101152.txt,8.144194351075239,282.9090173188227,0.02751550390688046,0.6069065626182341,0.36030664395229983,0.08013640238704177,0.4425531914893617,0.9038688402296049,0.9510903343799784
21122155.txt,8.027757125457692,260.97306890609883,0.023928735200580926,0.5936660201737942,0.41885964912280704,0.06147091108671789,0.48630887185104055,1.153619884873867,0.984841348065945
21125113.txt,7.9816141920477,252.75821846024053,0.01296048739989698,0.9372267602953558,0.39371980676328505,0.2009685230024213,0.4722222222222222,1.0596486661300386,0.9822032518694931
21134923.txt,7.746243431607521,214.70968096933257,0.029598458082736062,4.911556326125577,0.4008810572687225,0.1723122238586156,0.4698972099853157,1.184379445635671,0.9900010748127588
21287405.txt,8.07949507141167,270.50192889110025,0.022952783968752537,0.37193380470897935,0.5019305019305019,0.04129032258064516,0.574002574002574,0.731653362887612,0.9721611113327202
21334981.txt,8.121584946024374,278.5099280467978,0.016251484881661084,1.062609661550358,0.46194926568758343,0.07764390896921017,0.5447263017356475,0.7530679176353737,0.9562759749713287
21338490.txt,7.367938305570735,165.1849347706131,0.023031439692021285,1.3994406432111715,0.370253164556962,0.19047619047619047,0.4224683544303797,1.2836102922504573,0.977098933273661
21363048.txt,8.280381760251931,310.9161529225271,0.017474324821982596,1.5818980103620197,0.43270189431704886,0.053946053946053944,0.5234297108673978,1.2734756954378974,0.9656059201992463
21511817.txt,7.803113934557097,223.3424901004703,0.04576282966175963,0.7260687329705053,0.39304123711340205,0.15762273901808785,0.4742268041237113,1.1017822110597002,0.9667433497169691
21512769.txt,7.6268779978488395,197.66011814844725,0.0157371158956721,3.7948435731345156,0.39477977161500816,0.088379705400982,0.4828711256117455,1.1887872267191273,0.9877607229533636
21567392.txt,8.020045137917593,259.5817482905466,0.026674780455953537,0.9195534320270414,0.3861003861003861,0.15555555555555556,0.437801350048216,1.1190324687532625,0.9753400312361745
21568833.txt,7.336651798939599,161.64127194608477,0.041096341823947204,1.519915245081713,0.3399715504978663,0.11126961483594865,0.39260312944523473,0.8686542171536416,0.9909292697290176
21611212.txt,7.204597737711184,147.5027189195801,0.0179897026595341,0.37405179745814815,0.4087912087912088,0.3487858719646799,0.4879120879120879,0.6925590292890375,0.9635326586516907
21629057.txt,7.969921316784809,250.71792189239648,0.026570379800871194,0.7805824546332606,0.34058656575212864,0.15071090047393365,0.4295175023651845,0.9948758803262254,0.9624942749175652
21663616.txt,7.836960743408244,228.644236571735,0.07647065710787287,1.5381347779294061,0.40125,0.12030075187969924,0.47375,0.918531436587774,0.961345482233631
21669215.txt,7.501809995480964,181.24658414561694,0.010354205712092439,0.4845602604266286,0.48218029350104824,0.02526315789473684,0.570230607966457,0.6834703083072067,0.9681196929148767
21705160.txt,5.934200159545025,61.146590819500055,0.01887586265774214,3.474973809169363,0.46846846846846846,0.13761467889908258,0.6486486486486487,0.7725192393489974,0.9971744415880834
21773106.txt,8.223016142208236,298.7958172511505,0.0396904892024301,1.8700773488413514,0.4617196702002356,0.0755608028335301,0.5312131919905771,1.101014936228206,0.9831071347020609
21796843.txt,8.063778363247364,267.5710763824868,0.033838223296093935,2.661562194922988,0.3299050632911392,0.060221870047543584,0.41060126582278483,0.8521594892893489,0.9768944114010015
21807211.txt,8.056504189889624,266.2253590019742,0.030945786379432474,0.6307016221332592,0.46335078534031415,0.08661417322834646,0.5523560209424084,0.9101353930927196,0.9764161363785405
21807224.txt,6.891472064986942,118.72435144486732,0.017246013976183933,0.5996060366397135,0.40773809523809523,0.0718562874251497,0.49702380952380953,0.8385547805759612,0.9878683359607485
21830565.txt,7.926464437235869,243.2784024121508,0.014408442483558754,0.7175194582807035,0.35348837209302325,0.07642124883504194,0.4409302325581395,0.5541017719503823,0.9666592505024117
21856577.txt,7.930605323030468,243.97767367927713,0.025467106416841623,0.5864988400624805,0.3303249097472924,0.08047016274864376,0.41064981949458484,0.7101612552851777,0.9762401651953265
21866029.txt,7.70768361577892,209.0470125134409,0.01982297718602348,2.354352966249313,0.3080260303687636,0.23804347826086958,0.39804772234273317,1.716639831492247,0.9919112810335433
21867728.txt,7.756103984596338,216.18220830395552,0.025807942540044093,4.116483159792117,0.41948051948051945,0.05078125,0.4935064935064935,1.145397433988246,0.9772296416944021
21868149.txt,7.9316315305063645,244.15127986284625,0.03479760215446702,0.9993013296573774,0.4022346368715084,0.08622620380739082,0.4793296089385475,0.911870056574512,0.9804280166759866
21869994.txt,7.70963230220933,209.32956863910562,0.03091448348710362,0.3438540108965443,0.42782152230971127,0.09868421052631579,0.515748031496063,0.6466368734885412,0.9612074675386323
21912637.txt,7.56504777738357,189.36787233014712,0.04297686412399971,1.0825536591896827,0.40083798882681565,0.08683473389355742,0.4664804469273743,1.4359257415739932,0.9906399203714638
22047665.txt,7.089236391451151,136.16729186719095,0.01378354999099033,1.123815548376056,0.5335689045936396,0.028469750889679714,0.6466431095406361,0.6964161418075696,0.966635580065092
22168194.txt,6.757171020536058,108.17107930441493,0.010462887548599064,0.2735157401042832,0.23454833597464342,0.8139904610492846,0.26465927099841524,0.5636248766910229,0.9843092820291803
22232367.txt,7.796045398704086,222.25089194328143,0.01962897028031013,2.5386554429492185,0.3624557260920897,0.08165680473372781,0.43565525383707204,0.8364633464788412,0.986347955163363
22249155.txt,6.868996311119399,116.88907712312464,0.036499711591311636,0.46358246045624446,0.25950413223140495,0.5688225538971807,0.30413223140495865,0.6138394759308827,0.9474816640951248
22259475.txt,7.58711153259219,192.28621543307966,0.009466864809413134,0.5125913996248113,0.42592592592592593,0.04560810810810811,0.5252525252525253,0.7788805748262819,0.946101765855778
22323967.txt,7.76989110024248,218.25805677568965,0.01687006701339052,0.8756574998778454,0.4298245614035088,0.0689149560117302,0.5190058479532164,1.2042335559503379,0.987135170840599
22391901.txt,7.647523319890267,200.50901883353555,0.018032180807921544,0.8957176815476633,0.4430379746835443,0.2777777777777778,0.5126582278481012,1.7425372213509882,0.9587403787168141
22442947.txt,7.428751422612606,172.29671946175486,0.015736640523668226,1.4549081379997457,0.37609841827768015,0.2275132275132275,0.46397188049209137,1.6195605936883022,0.9121744667914718
22465498.txt,7.9090951909013825,240.36702651961107,0.02713228234489146,0.8802696374380945,0.37029501525940994,0.045871559633027525,0.44455747711088506,1.1303212943766883,0.9809033592103188
22485475.txt,7.790259526880167,221.36134839830802,0.017855334223714808,0.7761734077837209,0.4574961360123648,0.021705426356589147,0.527047913446677,0.9976541363307242,0.9685230909686693
22510753.txt,7.239373604287682,151.1014405267857,0.014173740527722323,0.7571160965292636,0.33001658374792703,0.7104825291181365,0.3714759535655058,0.820260206695285,0.9932400727506621
22546476.txt,7.498139442453345,180.78603663632947,0.02607490003261697,1.72910861903456,0.3938931297709924,0.09494640122511486,0.467175572519084,0.9644876821210103,0.9946985411525218
22551979.txt,7.8790485921041125,235.41274073080487,0.014666411796544498,0.42305442972285345,0.47002724795640327,0.0273224043715847,0.555858310626703,0.5086779374400854,0.9687656377380803
22556198.txt,7.927715994986511,243.4895413352383,0.033815051140406345,0.6139597810718408,0.3408239700374532,0.2354596622889306,0.41292134831460675,0.663258764296534,0.9700437942203276
22567495.txt,7.71567620650149,210.2083556596033,0.026841422321649076,0.7685263981477389,0.3788235294117647,0.07547169811320754,0.44588235294117645,1.0421225857021603,0.9750971020529605
22650051.txt,8.091156636130851,272.6973057240696,0.01596924598409506,0.5256715684339451,0.46326276463262767,0.0299625468164794,0.5379825653798257,1.2430157542058469,0.9491293697824296
22675694.txt,7.499618280067492,180.97144675823225,0.027921430119566253,0.5781250596684723,0.3048368953880765,0.0496054114994363,0.4015748031496063,0.6256280841344433,0.9622638526368483
22720697.txt,7.573764123986231,190.51544145095818,0.05180639824044211,2.7023216978175024,0.37285714285714283,0.2148997134670487,0.4328571428571429,1.0041446054440633,0.9734941934274691
22732234.txt,7.843045187173463,229.6105604763068,0.022800727986040565,1.136914545931765,0.42045454545454547,0.09746835443037975,0.5113636363636364,1.0574335841235853,0.9318530300709553
22765255.txt,8.068640292932898,268.47432082744376,0.032170857109035056,1.4143896252486143,0.35050675675675674,0.15820642978003385,0.40878378378378377,1.2931662831177395,0.9810769913531101
22800977.txt,7.932986538174128,244.38069928631123,0.048514597329841744,3.9034818429264697,0.4191542288557214,0.07855361596009976,0.486318407960199,1.2835130733235325,0.9721534456568071
22807104.txt,8.191721415851713,292.3841744111804,0.024069421365969713,0.6875654557921392,0.42179616548940463,0.10414560161779575,0.49848637739656915,0.6842350771012413,0.962632552140091
22852364.txt,7.5129585102238305,182.65260383754463,0.022038651887268206,0.5710296216356727,0.35868187579214195,0.12706480304955528,0.4309252217997465,0.5947019080210371,0.9864824779910574
22855060.txt,7.640538170814524,199.5405534399964,0.029801890964554528,0.770704529922674,0.3772845953002611,0.21204188481675393,0.43994778067885115,1.4438212390109795,0.9762097707033263
22884757.txt,7.110163488690958,138.15686956031337,0.017864130340214744,0.5597904446403207,0.5288461538461539,0.08709677419354839,0.6057692307692307,0.7102927052897221,0.9313139624679998
22890839.txt,7.921639076553081,242.46607200370624,0.04916836317651551,2.3510007138480478,0.3886792452830189,0.05926860025220681,0.4591194968553459,1.21864434814127,0.975396903209659
22925443.txt,7.633428419808414,198.5596159337185,0.0436539588589598,0.7273200550871206,0.41287284144427,0.31496062992125984,0.4897959183673469,1.1989175046797709,0.941046954260191
22968380.txt,7.680423718764702,205.13412760039932,0.03756690348084436,0.8900910001234451,0.3737745098039216,0.09336609336609336,0.46200980392156865,0.8233097090855438,0.9579813270973926
22983516.txt,8.19143086825379,292.3252964339058,0.04000653483711824,1.1196377735964285,0.4569672131147541,0.026748971193415638,0.5318275154004107,0.9369426346609633,0.951891452606868
23011221.txt,7.946347468793158,246.65444370218697,0.03034338052007488,1.4250393919186466,0.3698193411264612,0.3951011714589989,0.4250797024442083,1.4824282023843571,0.9711787799468682
23032182.txt,7.695389014162634,207.2730898611731,0.06947084129098917,0.7864958640935837,0.23693086003372682,0.7170608108108109,0.2917369308600337,0.8716032654322731,0.9632498070464792
23063986.txt,7.9429130828406045,246.0679725153898,0.029000766225359808,1.2272492012048015,0.35665914221218964,0.334841628959276,0.4255079006772009,1.8318913769511163,0.9635171310814163
23085604.txt,8.766311999083259,435.43452740158074,0.031007590797737034,1.3009662259271715,0.26490683229813666,0.11124922311995028,0.3173913043478261,0.9068206644831869,0.9799869545596334
23110214.txt,8.055845121411336,266.1037666589104,0.03425190929253448,1.2697711741655562,0.35348837209302325,0.11090400745573159,0.41209302325581393,0.783289915456127,0.9591716933456306
23138078.txt,7.7667759780231584,217.78729407296493,0.025418292843547075,1.4536835963366972,0.4849921011058452,0.08240887480190175,0.5466034755134281,1.3582642659187556,0.9743533741626531
23139437.txt,6.599509886700025,96.97291095966331,0.023392660530103044,1.5838616420324134,0.37318840579710144,0.13503649635036497,0.463768115942029,1.0128253637183975,0.9851542890631052
23155093.txt,7.709690586961993,209.33802570608432,0.03252230744393808,1.3995549547889274,0.4022038567493113,0.12430939226519337,0.48760330578512395,1.0053492995885869,0.980029362555955
23185829.txt,7.795561951700658,222.17642816263248,0.009281164787624354,0.5604838007553143,0.3691460055096419,0.10497237569060773,0.4820936639118457,0.5421116276464816,0.9301610579572422
23296286.txt,6.7996607831983535,111.40427485034822,0.04037590204909993,0.47406851354621726,0.3684210526315789,0.3203342618384401,0.4515235457063712,0.6391176651257328,0.9524663421536427
23302948.txt,8.100231363304703,274.41801097396535,0.022358602495684603,1.551363219814597,0.4087870105062082,0.05933014354066986,0.47277936962750716,0.7837215340715568,0.9829958280451142
23323001.txt,8.075681469722229,269.78783177221015,0.02211817193134014,2.3788070187304147,0.4014167650531287,0.08875739644970414,0.4781582054309327,1.0422102395600348,0.9587000262593776
23387174.txt,7.791426328698963,221.54045021170265,0.010383744281999598,1.0267033513279527,0.3722149410222805,0.12483574244415244,0.43774574049803405,0.9793298417969665,0.9820898040404963
23398733.txt,6.772337294691619,109.31422155837102,0.01741492151434133,0.9880751306991561,0.6631016042780749,0.0,0.732620320855615,1.1282481070364088,0.9980836420087873
23438227.txt,7.90716390054899,240.04547003853952,0.01519945989567773,1.593430865206138,0.45549738219895286,0.06299212598425197,0.524869109947644,1.1344295930438404,0.9387946758761596
23513618.txt,7.802655536312784,223.2715370998605,0.019785233909145848,0.9846440429542146,0.43502051983584133,0.038408779149519894,0.5020519835841313,1.0075452534654838,0.9899930859875977
23568641.txt,7.098712923177009,137.0646686373675,0.008726481600507251,0.9408258506441809,0.48823529411764705,0.023668639053254437,0.5823529411764706,0.523816428263787,0.970581635713848
23568731.txt,7.617545622157694,196.38563874857556,0.02393500271899357,0.2589570817937566,0.2693310165073849,0.6568201563857515,0.32003469210754554,0.41539905699856416,0.9632377015775045
23577836.txt,7.569840571383118,189.9980196749017,0.036859229388622385,0.5408078332145191,0.24115456238361266,0.8134328358208955,0.29236499068901306,0.7112894505859733,0.9758092675332425
23591247.txt,7.054190333918735,132.8993588081919,0.037781900717933956,1.366411795976161,0.5683453237410072,0.014492753623188406,0.6294964028776978,0.8256100971424064,0.949822858992278
23602130.txt,6.972385563956674,125.5732678049462,0.011979444631766189,0.4798599381929898,0.49710982658959535,0.07267441860465117,0.5722543352601156,0.8555365514815654,0.9717763272656182
23631188.txt,8.021103423688743,259.7722337670951,0.03092845600178945,1.052209648594924,0.3196794300979519,0.17484388938447815,0.40338379341050756,1.1744009445778776,0.9835907885793366
23631724.txt,7.553144995592917,187.8119428223967,0.023434373675114625,1.9027000328801302,0.3832167832167832,0.211781206171108,0.4405594405594406,1.001194017196323,0.9854696254161399
23636277.txt,7.8633492314739195,232.86487496243518,0.04675576311206805,0.7640585920158134,0.3598014888337469,0.07577639751552795,0.4275092936802974,1.074869107938952,0.9916711949498026
23666211.txt,7.954373468134331,248.03045537537133,0.02075559572839638,1.3071192843287205,0.47540983606557374,0.0273972602739726,0.5450819672131147,0.9888155600637132,0.9802273928546982
23673025.txt,7.6206454732747915,196.80805700522504,0.012028402709783056,10.777055965978477,0.2788649706457926,0.8990196078431373,0.31702544031311153,0.9194424216191691,0.99296363270127
23719943.txt,7.758763360974566,216.58107295970652,0.022856602826260848,1.015522981596742,0.40877914951989025,0.048143053645116916,0.5075445816186557,0.5321011979158665,0.9774919753921975
23752500.txt,7.569221415630113,189.9164964672791,0.03804496170728518,0.7936270869387164,0.2770475227502528,0.4457953394123607,0.3356926188068756,0.7237278259018756,0.978086470118646
23761385.txt,8.143191865875377,282.71250067406226,0.01691044809191904,0.5234924556354823,0.4297520661157025,0.043478260869565216,0.5103305785123967,0.6277511662498911,0.9681791948274857
23810469.txt,7.508462234588055,182.08423838149142,0.015275311381945253,2.9860624966560088,0.302158273381295,0.06009615384615385,0.381294964028777,0.8809021294494925,0.9881202301661912
23818675.txt,7.884377465072113,236.2838910783362,0.061006973258630436,0.9300359263384901,0.3550583657587549,0.2005842259006816,0.4101068999028183,1.0188985605566603,0.9647624455430772
23841877.txt,7.605518174892094,194.75521837143276,0.031099476909351276,0.8056512124315819,0.4083457526080477,0.16143497757847533,0.488822652757079,0.6140387835845789,0.9790537507134708
23864858.txt,7.71208846318681,209.68625180129914,0.0311409974224663,1.040079648424144,0.3897058823529412,0.07227138643067847,0.46176470588235297,0.7754651209733123,0.9702890863233358
23914451.txt,7.717431005530998,210.4641947909991,0.020484112954642194,0.9205080857475123,0.4317817014446228,0.1288244766505636,0.5136436597110754,0.8825587330319925,0.9572001487441092
23917826.txt,8.1078073517172,275.8628457088109,0.017217128501010395,0.798780062069784,0.3766990291262136,0.037937743190661476,0.4796116504854369,1.7757147667740836,0.9410215721299827
23929500.txt,7.544496690234802,186.68946276872052,0.06444349675430537,0.5398588608415116,0.38845553822152884,0.21439749608763695,0.44929797191887677,1.2761731978210005,0.9431022185006939
23939133.txt,7.615782773719691,196.14581904949256,0.01612097227984118,0.9301269640145731,0.36341161928306553,0.04337050805452292,0.45241038318912236,0.6728516600247524,0.9821923204569867
23944036.txt,7.5027202123161825,181.36097127568232,0.024806243094702064,1.513173567454442,0.3796940194714882,0.07520891364902507,0.4486111111111111,0.6930357805819337,0.9896410154223844
