group,file,lexical_density,pattern_regularity,repetition,sentence_evenness,tonal_stability
Human,19446337.txt,0.44551724137931037,0.09681881051175657,0.5213793103448275,1.0427635327519633,0.9823226821451999
Human,19464810.txt,0.42160278745644597,0.23282887077997672,0.5017421602787456,0.7828407093309543,0.9613978483663899
Human,19471144.txt,0.4019715224534502,0.0889132821075741,0.4764512595837897,0.8747028085613223,0.9575365768009806
Human,19473948.txt,0.3640661938534279,0.11966824644549763,0.4491725768321513,0.7608529252587457,0.9596248136563852
Human,19497420.txt,0.3877551020408163,0.04905968928863451,0.47346938775510206,0.7357871858185986,0.9703695253376248
Human,19503224.txt,0.3808139534883721,0.0941747572815534,0.45155038759689925,1.9025175372642125,0.9869496174784874
Human,19506295.txt,0.37389100126742714,0.08005082592121983,0.44866920152091255,0.6999085292464094,0.9876438749317126
Human,19508520.txt,0.33044554455445546,0.315136476426799,0.3886138613861386,0.7332994422490343,0.9832546992786618
Human,19518606.txt,0.4314868804664723,0.043859649122807015,0.5364431486880467,0.5182221408594605,0.9552385607901526
Human,19532392.txt,0.4368770764119601,0.07333333333333333,0.49335548172757476,0.5901589163056608,0.9847994847517642
Human,19540089.txt,0.31805682859761686,0.19100091827364554,0.3785517873510541,1.1809919511000537,0.9896625963652924
Human,19545827.txt,0.338302752293578,0.12528735632183907,0.4059633027522936,1.0715585634482159,0.9837940559970557
Human,19553067.txt,0.37337662337662336,0.13192182410423453,0.44805194805194803,1.4970907094333683,0.9778694702088543
Human,19556300.txt,0.28,0.5084087968952135,0.33806451612903227,0.7731462962990239,0.933067204479226
Human,19557384.txt,0.4557165861513688,0.035541195476575124,0.5249597423510467,0.9150320755511688,0.9609043390388531
Human,19558834.txt,0.35960591133004927,0.4135090609555189,0.4351395730706076,0.696950188612234,0.97887386958762
Human,19582792.txt,0.3990719257540603,0.05930232558139535,0.47447795823665895,1.28770854926347,0.9368154878482088
Human,19599699.txt,0.5263157894736842,0.1390728476821192,0.5953947368421053,1.0736815326426137,0.9932062713276093
Human,19612167.txt,0.5062344139650873,0.03007518796992481,0.600997506234414,0.4305444215782164,0.9348349412841852
Human,19616406.txt,0.4366998577524893,0.011412268188302425,0.5391180654338549,0.9480795041539325,0.9814588699864394
Human,19671909.txt,0.3308550185873606,0.18901303538175046,0.395910780669145,1.1722997840695233,0.9828184436416064
Human,19714635.txt,0.28481455563331,0.3153468815697267,0.3435969209237229,0.8039577398261986,0.9302410211140115
Human,19717385.txt,0.45895953757225433,0.09048723897911833,0.5462962962962963,0.9266625731938668,0.9754680266158811
Human,19724031.txt,0.2769485903814262,0.5066555740432612,0.34634551495016613,1.4228383341713353,0.9802673460524165
Human,19738730.txt,0.5914396887159533,0.07058823529411765,0.6770428015564203,0.6382212617114171,0.9833070504107639
Human,19774173.txt,0.5833333333333334,0.06722689075630252,0.6458333333333334,0.9840445874044531,0.9838450359486474
Human,19786924.txt,0.2651331719128329,0.7293689320388349,0.3196125907990315,1.4117021046163694,0.9662738420753605
Human,19796840.txt,0.2518591968269707,0.07990074441687345,0.3173029251363411,0.7102503690120139,0.9820507440028009
Human,19818707.txt,0.3756019261637239,0.07395498392282958,0.4567307692307692,1.1341758554520758,0.9702290467947886
Human,19831366.txt,0.4230769230769231,0.3620689655172414,0.5042735042735043,0.4786019526285168,0.9670886403400332
Human,19850482.txt,0.37010309278350517,0.049586776859504134,0.4329896907216495,1.0417975933590693,0.9886719108828489
Human,19851252.txt,0.5170454545454546,0.13793103448275862,0.6079545454545454,0.8023745267631238,0.9740939316363169
Human,19861776.txt,0.3605805958747135,0.05355776587605203,0.4232238349885409,0.9033762046104236,0.9812768269945029
Human,19867922.txt,0.4036979969183359,0.06491499227202473,0.4576271186440678,0.7842266433915193,0.9987213231583355
Human,19911786.txt,0.3328785811732606,0.25170998632010944,0.3806275579809004,0.44700309962061996,0.9946936129049443
Human,19918523.txt,0.4891640866873065,0.08099688473520249,0.5882352941176471,0.7280708702590707,0.9350638823715255
Human,19920687.txt,0.3726618705035971,0.13237410071942446,0.45050215208034433,1.7553008995554507,0.9709942515252508
Human,19926135.txt,0.4711388455538221,0.07668231611893583,0.5413416536661466,0.8618893164948727,0.9553949490379813
Human,19928941.txt,0.5764192139737991,0.02643171806167401,0.6550218340611353,0.7255718377352434,0.9748856171136739
Human,19929506.txt,0.38349514563106796,0.30844155844155846,0.441747572815534,0.8171184587261234,0.9862404475248693
Human,19936735.txt,0.40074906367041196,0.05660377358490566,0.4943820224719101,0.8100534754728059,0.9833306930852944
Human,19938081.txt,0.32687447346251053,0.16455696202531644,0.392586352148273,0.7855046766428594,0.990633903929769
Human,19951766.txt,0.3783783783783784,0.37483085250338294,0.45209176788124156,0.6535065411135366,0.9456683984071208
Human,19975121.txt,0.5573248407643312,0.07051282051282051,0.6337579617834395,1.2633208432235412,0.9794308030468163
Human,20001721.txt,0.5579868708971554,0.004395604395604396,0.6411378555798687,0.7588756422599243,0.9833721510774661
Human,20006992.txt,0.45545977011494254,0.08069164265129683,0.5258620689655172,2.3115996087781707,0.9593874135239301
Human,20024870.txt,0.5738161559888579,0.03361344537815126,0.6629526462395543,0.8926658551174367,0.9922195145179004
Human,20026169.txt,0.41836734693877553,0.08068181818181819,0.4931972789115646,0.9822525119841405,0.979353043360884
Human,20033302.txt,0.5172413793103449,0.020172910662824207,0.5790229885057471,1.375346103439293,0.9787071998270238
Human,20082776.txt,0.428341384863124,0.08723747980613894,0.5072463768115942,0.8503417863042564,0.9586397770672651
Human,20110597.txt,0.3796394485683987,0.2372340425531915,0.4554140127388535,0.5313927979354915,0.9746981871921522
Human,20138606.txt,0.40210526315789474,0.029535864978902954,0.4926315789473684,0.8345670498317197,0.9609314878448234
Human,20141807.txt,0.35575679172056923,0.03501945525291829,0.48382923673997413,0.6059044417704139,0.9576672769190714
Human,20148147.txt,0.3386880856760375,0.1476510067114094,0.428380187416332,0.9980586185633524,0.9257096581998515
Human,20149476.txt,0.46677215189873417,0.11904761904761904,0.5237341772151899,1.8109023037055314,0.9763753730174237
Human,20172393.txt,0.39373970345963755,0.14710743801652892,0.43657331136738053,0.9364048567714699,0.9945061487867639
Human,20176584.txt,0.2970007315288954,0.24322344322344322,0.3467446964155084,0.9571548290331506,0.9623001736383389
Human,20210676.txt,0.3991130820399113,0.07126948775055679,0.4878048780487805,0.933275622416716,0.9926662505465939
Human,20211577.txt,0.3683492496589359,0.18331053351573187,0.44474761255115963,0.9386278027836925,0.9543342538604546
Human,20230207.txt,0.3915094339622642,0.11514195583596215,0.4528301886792453,1.2440847713830945,0.9865139290786707
Human,20237244.txt,0.45609065155807366,0.14245014245014245,0.5212464589235127,0.9539680672443827,0.9859004701765108
Human,20253563.txt,0.33537519142419603,0.22887864823348694,0.40888208269525267,0.6685243136876828,0.9663886571365676
Human,20255404.txt,0.40365682137834036,0.07475317348377997,0.4908579465541491,1.0499412068591165,0.9684910546211628
Human,20272792.txt,0.5629370629370629,0.035211267605633804,0.6573426573426573,0.4750427611307759,0.9590540871019704
Human,20275356.txt,0.3181148748159057,0.11225997045790251,0.3946980854197349,0.5500872568511107,0.9805688293693754
Human,20279756.txt,0.411214953271028,0.159375,0.48442367601246106,1.1878619999958742,0.9785548102423479
Human,20314980.txt,0.2888127853881279,0.051970302684180465,0.3707929264118654,0.614075364184606,0.9599251071083565
Human,20317319.txt,0.42782152230971127,0.15789473684210525,0.5170603674540682,1.3998173921899468,0.9736575422024452
Human,20321582.txt,0.39851485148514854,0.06699751861042183,0.46410891089108913,0.5680474764624625,0.9651065115814291
Human,20324037.txt,0.411522633744856,0.06043956043956044,0.4904109589041096,0.7699118835949065,0.9445304092368374
Human,20330739.txt,0.33414634146341465,0.12591687041564792,0.40853658536585363,1.4446819804207724,0.9645400407441352
Human,20345168.txt,0.4510250569476082,0.04576659038901602,0.5284738041002278,1.9789740084446252,0.9877117425981925
Human,20356750.txt,0.5117647058823529,0.04142011834319527,0.6058823529411764,2.0328471562204653,0.9854094164154659
Human,20357858.txt,0.4555052790346908,0.060514372163388806,0.5173453996983409,1.0399541357023858,0.9469890860887892
Human,20390397.txt,0.4349680170575693,0.10492505353319058,0.511727078891258,0.7856638797503235,0.960679479627964
Human,20393721.txt,0.42592592592592593,0.06714285714285714,0.48717948717948717,0.7185750961255345,0.9744970944240434
Human,20399718.txt,0.35235378031383735,0.1659513590844063,0.42368045649072755,0.8324762117231442,0.9758268886526907
Human,20400279.txt,0.325,0.2625250501002004,0.4,0.49885643034367916,0.9412450783425411
Human,20408458.txt,0.2609717868338558,0.2260596546310832,0.3338557993730408,1.1053056835611836,0.979935783296799
Human,20417897.txt,0.4294385432473445,0.0487062404870624,0.48406676783004554,0.8906491898741395,0.9845544660338218
Human,20423658.txt,0.29854096520763185,0.07311586051743532,0.409652076318743,1.4356192516038246,0.9703058394260117
Human,20427934.txt,0.4670571010248902,0.07195301027900147,0.5563689604685212,0.5748015816196539,0.9819875242386688
Human,20457611.txt,0.36156351791530944,0.08705114254624592,0.4256243213897937,0.8217988281451224,0.9892387740295278
Human,20470943.txt,0.5026881720430108,0.03369272237196765,0.6021505376344086,0.9610252650501688,0.9568305711592775
Human,20478831.txt,0.4283513097072419,0.06027820710973725,0.4915254237288136,1.0103962840183989,0.9785940569443535
Human,20488267.txt,0.38317757009345793,0.4272300469483568,0.4532710280373832,0.7355423207433854,0.9864186883097078
Human,20490741.txt,0.1926605504587156,0.931113662456946,0.25974770642201833,1.044780466801444,0.9614633093586901
Human,20504094.txt,0.3443181818181818,0.11731207289293849,0.4147727272727273,0.9408059449201653,0.9780851049583111
Human,20544228.txt,0.4129746835443038,0.031746031746031744,0.5031645569620253,0.7179597979210678,0.9510571589762317
Human,20552814.txt,0.4009950248756219,0.15054835493519442,0.481592039800995,0.8017506489873388,0.9651305390800905
Human,20553895.txt,0.5290102389078498,0.05154639175257732,0.6313993174061433,0.9182557756447729,0.91562831914352
Human,20565486.txt,0.39462517680339465,0.12056737588652482,0.4837340876944837,0.5725327061222144,0.9537139405005672
Human,20565849.txt,0.43448275862068964,0.3672055427251732,0.5057471264367817,1.4122893966958916,0.9700199844110761
Human,20566550.txt,0.3908898305084746,0.23779193205944799,0.4650423728813559,0.868955263258788,0.979656862135217
Human,20574232.txt,0.32072829131652664,0.08146067415730338,0.3627450980392157,0.8921789670744892,0.9841567027931064
Human,20604208.txt,0.3783209351753454,0.07667731629392971,0.4569606801275239,1.3271065937038848,0.9782689495306829
Human,20624984.txt,0.41732283464566927,0.053712480252764615,0.5023622047244094,0.7514173847178224,0.9830130882716253
Human,20626794.txt,0.5777777777777777,0.03587443946188341,0.6933333333333334,0.6034959878966946,0.9641772891237681
Human,20628003.txt,0.5475285171102662,0.038314176245210725,0.6653992395437263,0.50778609989155,0.9596553072225149
Human,20633855.txt,0.4796747967479675,0.053061224489795916,0.6036585365853658,0.16671623296268193,0.9997897490865255
Human,20674668.txt,0.393048128342246,0.04691689008042895,0.48128342245989303,1.242082837611427,0.9750339989560166
Human,20681037.txt,0.5972850678733032,0.0273972602739726,0.6968325791855203,0.6492836898749952,0.970792897908374
Human,20691949.txt,0.4792176039119804,0.051597051597051594,0.5574572127139364,1.1637466703049564,0.9810540816574634
Human,20698469.txt,0.4306569343065693,0.15403422982885084,0.5036496350364964,0.6160294237869305,0.9432918814934556
Human,20705888.txt,0.4262295081967213,0.14200298953662183,0.518628912071535,1.3225141132891458,0.9596342891720201
Human,20736486.txt,0.4260485651214128,0.07300884955752213,0.5066225165562914,0.9821781001167813,0.9478529830671075
Human,20748468.txt,0.3786127167630058,0.056439942112879886,0.4624277456647399,0.7514517307526356,0.9428948638562454
Human,20748926.txt,0.4622395833333333,0.0731070496083551,0.5403645833333334,0.9632770877815103,0.9749929557589451
Human,20748929.txt,0.3817635270541082,0.04819277108433735,0.47394789579158314,0.6053807845482796,0.9794369006818416
Human,20765795.txt,0.46919431279620855,0.025356576862123614,0.5624012638230648,0.9863255478776685,0.9307365114228954
Human,20806155.txt,0.15627996164908917,0.9341221618164375,0.18280600830936403,0.7949879649725055,0.9833621575396189
Human,20817322.txt,0.36336779911373707,0.14053254437869822,0.4616519174041298,0.8904517717398992,0.9681647219559617
Human,20819838.txt,0.1711340206185567,0.7820247933884298,0.21958762886597938,0.5919258530138073,0.9952895663974716
Human,20824105.txt,0.2515923566878981,0.6292735042735043,0.2867803837953092,1.5863848954955726,0.9848603671285632
Human,20835760.txt,0.42302543507362783,0.06174496644295302,0.48326639892904955,0.558064852963069,0.9397892086108377
Human,20836112.txt,0.3009049773755656,0.625,0.38235294117647056,0.7122226976786777,0.9907201041579738
Human,20850529.txt,0.336996336996337,0.3953488372093023,0.41514041514041516,0.725055881694279,0.9770673976645616
Human,20879311.txt,0.38817733990147785,0.05133267522211254,0.4482758620689655,1.1499545757348295,0.9731025056934456
Human,20880935.txt,0.4147398843930636,0.08683068017366136,0.4963924963924964,0.5601471580367194,0.9643559555960421
Human,20882041.txt,0.3269230769230769,0.07455012853470437,0.4012820512820513,0.4442018686189094,0.9625305769435373
Human,20905088.txt,0.32254901960784316,0.0893909626719057,0.4068627450980392,0.5131258193635367,0.9635196593883575
Human,20918464.txt,0.38765432098765434,0.22249690976514216,0.4599260172626387,1.1378451247622197,0.9730444691590765
Human,20925036.txt,0.42899702085402186,0.10358565737051793,0.49304174950298213,0.8096158770529539,0.9667950009923189
Human,20932019.txt,0.4463840399002494,0.09022556390977443,0.513715710723192,1.0232511731665725,0.9828588301902483
Human,20966771.txt,0.43559322033898307,0.03571428571428571,0.5288135593220339,1.2655308667357947,0.9789413153574905
Human,20969119.txt,0.305982905982906,0.19263698630136986,0.382051282051282,0.6306769284278241,0.9452979554782669
Human,20969845.txt,0.48822269807280516,0.11612903225806452,0.5546038543897216,1.0216152682984647,0.9768080806078464
Human,20977412.txt,0.3507057546145494,0.16974972796517954,0.4147665580890337,1.0052477462729839,0.9485738181421828
Human,20981299.txt,0.4269340974212034,0.040229885057471264,0.49283667621776506,0.5623234666027709,0.9702434215756843
Human,20986595.txt,0.46829971181556196,0.02745664739884393,0.5590778097982709,0.8012448777576131,0.9623164254250175
Human,20992320.txt,0.4853273137697517,0.09977324263038549,0.5665914221218962,0.4742663119679624,0.9915108623221952
Human,20993320.txt,0.38687150837988826,0.12745098039215685,0.49022346368715086,0.9106456921355169,0.9671518588692465
Human,21007083.txt,0.6077586206896551,0.06086956521739131,0.6551724137931034,1.072540990973617,0.968434979030391
Human,21031285.txt,0.35570469798657717,0.0901749663526245,0.44026845637583895,0.8954647299613743,0.9851028555431949
Human,21038022.txt,0.3383742911153119,0.10700757575757576,0.41776937618147447,0.9526616497293781,0.9436310551589359
Human,21060367.txt,0.37483085250338294,0.1560379918588874,0.45737483085250336,0.7730000769759099,0.9690585630560644
Human,21101152.txt,0.36030664395229983,0.08013640238704177,0.4425531914893617,0.9038688402296049,0.9510903343799784
Human,21122155.txt,0.41885964912280704,0.06147091108671789,0.48630887185104055,1.153619884873867,0.984841348065945
Human,21125113.txt,0.39371980676328505,0.2009685230024213,0.4722222222222222,1.0596486661300386,0.9822032518694931
Human,21134923.txt,0.4008810572687225,0.1723122238586156,0.4698972099853157,1.184379445635671,0.9900010748127588
Human,21156767.txt,0.3769123783031989,0.058577405857740586,0.48956884561891517,0.5617961158808746,0.9210840322737107
Human,21178545.txt,0.4501347708894879,0.15945945945945947,0.5026954177897575,1.4647510177555942,0.9905681428477697
Human,21190805.txt,0.4270516717325228,0.25609756097560976,0.4939209726443769,0.668746488159117,0.9725579447475338
Human,21238396.txt,0.3391304347826087,0.05614714424007745,0.42995169082125606,0.5942680021012743,0.9276762216605391
Human,21265194.txt,0.2166947723440135,0.6190878378378378,0.260539629005059,0.9487716375436476,0.9870212224696211
Human,21283365.txt,0.3368055555555556,0.08352668213457076,0.4212962962962963,0.9902139930680132,0.9811343392508862
Human,21283733.txt,0.4126040428061831,0.03575685339690107,0.48513674197384066,0.7793074783044402,0.9546618618758211
Human,21287405.txt,0.5019305019305019,0.04129032258064516,0.574002574002574,0.731653362887612,0.9721611113327202
Human,21297521.txt,0.23557925351429956,0.8170790878214459,0.27047988366456616,1.3620808448529298,0.9788293423485341
Human,21297828.txt,0.45454545454545453,0.0875,0.5330578512396694,0.7854125769509993,0.9796988382139341
Human,21298336.txt,0.65,0.12318840579710146,0.7,1.2160155745511736,0.9607915855118411
Human,21321598.txt,0.4979253112033195,0.05,0.5912863070539419,0.7531099638246119,0.9430513820946768
Human,21334981.txt,0.46194926568758343,0.07764390896921017,0.5447263017356475,0.7530679176353737,0.9562759749713287
Human,21338490.txt,0.370253164556962,0.19047619047619047,0.4224683544303797,1.2836102922504573,0.977098933273661
Human,21363048.txt,0.43270189431704886,0.053946053946053944,0.5234297108673978,1.2734756954378974,0.9656059201992463
Human,21366189.txt,0.349009900990099,0.031017369727047148,0.4344059405940594,1.0187618636208349,0.9847972883255748
Human,21386255.txt,0.39892183288409705,0.11891891891891893,0.47035040431266845,0.8549488259226579,0.9502906193938118
Human,21478007.txt,0.44622093023255816,0.026239067055393587,0.5537790697674418,0.5760600993778671,0.9693140980433164
Human,21511817.txt,0.39304123711340205,0.15762273901808785,0.4742268041237113,1.1017822110597002,0.9667433497169691
Human,21512769.txt,0.39477977161500816,0.088379705400982,0.4828711256117455,1.1887872267191273,0.9877607229533636
Human,21531811.txt,0.5234899328859061,0.04054054054054054,0.610738255033557,0.6502288225180115,0.972074764060768
Human,21549195.txt,0.37065637065637064,0.18064516129032257,0.42985842985842987,0.7566788547099792,0.9815555119638891
Human,21550454.txt,0.4505327245053272,0.16793893129770993,0.5312024353120244,0.6086571222863979,0.9775144642951582
Human,21567392.txt,0.3861003861003861,0.15555555555555556,0.437801350048216,1.1190324687532625,0.9753400312361745
Human,21568833.txt,0.3399715504978663,0.11126961483594865,0.39260312944523473,0.8686542171536416,0.9909292697290176
Human,21570485.txt,0.40152477763659467,0.05477707006369427,0.4625158831003812,1.0455842741794976,0.9752573559089265
Human,21586858.txt,0.4011494252873563,0.08525345622119816,0.47126436781609193,1.103963344484116,0.9722628625928681
Human,21595057.txt,0.4298507462686567,0.11676646706586827,0.5253731343283582,0.6516887217972656,0.9364433244752272
Human,21611212.txt,0.4087912087912088,0.3487858719646799,0.4879120879120879,0.6925590292890375,0.9635326586516907
Human,21611637.txt,0.3603696098562628,0.20473251028806586,0.42813141683778233,1.51204307810581,0.9747032235025977
Human,21614256.txt,0.3782722513089005,0.08136482939632546,0.4698952879581152,0.964201332625997,0.9721293309682433
Human,21622444.txt,0.3382022471910112,0.0744920993227991,0.44256756756756754,0.45579482006056943,0.9426813443090789
Human,21629057.txt,0.34058656575212864,0.15071090047393365,0.4295175023651845,0.9948758803262254,0.9624942749175652
Human,21645690.txt,0.41333333333333333,0.03714710252600297,0.49037037037037035,1.5746949538024386,0.9844502697965595
Human,21663616.txt,0.40125,0.12030075187969924,0.47375,0.918531436587774,0.961345482233631
Human,21669215.txt,0.48218029350104824,0.02526315789473684,0.570230607966457,0.6834703083072067,0.9681196929148767
Human,21705160.txt,0.46846846846846846,0.13761467889908258,0.6486486486486487,0.7725192393489974,0.9971744415880834
Human,21756639.txt,0.47699386503067487,0.13076923076923078,0.5460122699386503,0.9621120896219917,0.9800166979662719
Human,21763056.txt,0.3569482288828338,0.07377049180327869,0.43869209809264303,0.8151911781137975,0.9869057997143351
Human,21773106.txt,0.4617196702002356,0.0755608028335301,0.5312131919905771,1.101014936228206,0.9831071347020609
Human,21780877.txt,0.41229193341869397,0.1258023106546855,0.48911651728553135,0.9252506466058382,0.9646527581052784
Human,21782152.txt,0.5007429420505201,0.03278688524590164,0.5839524517087668,0.7810856509415613,0.9765645230469833
Human,21794875.txt,0.3948051948051948,0.057291666666666664,0.4805194805194805,1.2596314720733517,0.9155468035961124
Human,21796843.txt,0.3299050632911392,0.060221870047543584,0.41060126582278483,0.8521594892893489,0.9768944114010015
Human,21807211.txt,0.46335078534031415,0.08661417322834646,0.5523560209424084,0.9101353930927196,0.9764161363785405
Human,21807224.txt,0.40773809523809523,0.0718562874251497,0.49702380952380953,0.8385547805759612,0.9878683359607485
Human,21809601.txt,0.45213849287169044,0.10429447852760736,0.5539714867617108,0.5637376567960863,0.9435149508236614
Human,21830565.txt,0.35348837209302325,0.07642124883504194,0.4409302325581395,0.5541017719503823,0.9666592505024117
Human,21847415.txt,0.41101152368758004,0.06161745827984596,0.48911651728553135,0.7172172400354624,0.9820808990984509
Human,21853199.txt,0.3477051460361613,0.1896792189679219,0.4242002781641168,1.2539061610212012,0.977346047789158
Human,21856577.txt,0.3303249097472924,0.08047016274864376,0.41064981949458484,0.7101612552851777,0.9762401651953265
Human,21866029.txt,0.3080260303687636,0.23804347826086958,0.39804772234273317,1.716639831492247,0.9919112810335433
Human,21867728.txt,0.41948051948051945,0.05078125,0.4935064935064935,1.145397433988246,0.9772296416944021
Human,21868149.txt,0.4022346368715084,0.08622620380739082,0.4793296089385475,0.911870056574512,0.9804280166759866
Human,21869994.txt,0.42782152230971127,0.09868421052631579,0.515748031496063,0.6466368734885412,0.9612074675386323
Human,21904897.txt,0.4323671497584541,0.08495145631067962,0.5120772946859904,1.043785962862705,0.9788061674580458
Human,21912637.txt,0.40083798882681565,0.08683473389355742,0.4664804469273743,1.4359257415739932,0.9906399203714638
Human,21916744.txt,0.4527503526093089,0.08628005657708628,0.5190409026798307,1.37967013093947,0.9414448407178836
Human,22008817.txt,0.41389432485322897,0.04215686274509804,0.46673189823874756,1.5761904167982397,0.976697004562069
Human,22019500.txt,0.33099209833187004,0.05452946350043975,0.398595258999122,0.8922084009703163,0.9572499656530304
Human,22025574.txt,0.39713971397139713,0.06615214994487321,0.47964796479647964,0.6697404579168496,0.9626601540575952
Human,22042181.txt,0.3548387096774194,0.06107784431137724,0.44563918757467147,0.9328594325529971,0.9514702543591363
Human,22047665.txt,0.5335689045936396,0.028469750889679714,0.6466431095406361,0.6964161418075696,0.966635580065092
Human,22056333.txt,0.5315985130111525,0.06741573033707865,0.6245353159851301,1.1140778727693375,0.9652349794691241
Human,22093368.txt,0.40974967061923584,0.031704095112285335,0.5019762845849802,0.7172996007485021,0.9704580276595435
Human,22168194.txt,0.23454833597464342,0.8139904610492846,0.26465927099841524,0.5636248766910229,0.9843092820291803
Human,22182279.txt,0.32040050062578224,0.4316185696361355,0.39424280350438046,0.7816042956599888,0.9763672925095657
Human,22232367.txt,0.3624557260920897,0.08165680473372781,0.43565525383707204,0.8364633464788412,0.986347955163363
Human,22249155.txt,0.25950413223140495,0.5688225538971807,0.30413223140495865,0.6138394759308827,0.9474816640951248
Human,22259475.txt,0.42592592592592593,0.04560810810810811,0.5252525252525253,0.7788805748262819,0.946101765855778
Human,22259768.txt,0.29640947288006114,0.09869931140015302,0.3674560733384263,0.8191741269681265,0.94941667793891
Human,22319662.txt,0.5328467153284672,0.04411764705882353,0.6204379562043796,1.2441121640754933,0.9803733932193274
Human,22323967.txt,0.4298245614035088,0.0689149560117302,0.5190058479532164,1.2042335559503379,0.987135170840599
Human,22349169.txt,0.30923076923076925,0.6265432098765432,0.3476923076923077,0.5984800835140847,0.9710373775335228
Human,22351830.txt,0.40552486187845305,0.02768549280177187,0.46408839779005523,0.7092869387455236,0.9547159120643809
Human,22380187.txt,0.5220588235294118,0.1259259259259259,0.5698529411764706,0.8884326390142046,0.9941777176985302
Human,22391901.txt,0.4430379746835443,0.2777777777777778,0.5126582278481012,1.7425372213509882,0.9587403787168141
Human,22408666.txt,0.3969359331476323,0.13128491620111732,0.467966573816156,1.811410425357479,0.9499497712032071
Human,22423839.txt,0.41594827586206895,0.05411255411255411,0.4827586206896552,0.6585459096936546,0.9818359498892039
Human,22442947.txt,0.37609841827768015,0.2275132275132275,0.46397188049209137,1.6195605936883022,0.9121744667914718
Human,22450718.txt,0.4158215010141988,0.036585365853658534,0.48884381338742394,1.0032171792190079,0.9627998977156652
Human,22452756.txt,0.29411764705882354,0.4450402144772118,0.36764705882352944,1.001303666999857,0.9836674170311283
Human,22455205.txt,0.4248062015503876,0.25194401244167963,0.4744186046511628,0.82119147002377,0.9757445008675648
Human,22465498.txt,0.37029501525940994,0.045871559633027525,0.44455747711088506,1.1303212943766883,0.9809033592103188
Human,22485475.txt,0.4574961360123648,0.021705426356589147,0.527047913446677,0.9976541363307242,0.9685230909686693
Human,22488036.txt,0.4098124098124098,0.059420289855072465,0.4638728323699422,1.0816159697378145,0.9679537785838215
Human,22492537.txt,0.4,0.11186903137789904,0.47346938775510206,0.7683197640294133,0.9764959542586396
Human,22496394.txt,0.3443072702331962,0.5226960110041265,0.3991769547325103,0.7775448084518571,0.9686517445843756
Human,22506245.txt,0.40264650283553877,0.04174573055028463,0.499054820415879,1.2656552947381476,0.9802697279572095
Human,22510753.txt,0.33001658374792703,0.7104825291181365,0.3714759535655058,0.820260206695285,0.9932400727506621
Human,22546476.txt,0.3938931297709924,0.09494640122511486,0.467175572519084,0.9644876821210103,0.9946985411525218
Human,22551979.txt,0.47002724795640327,0.0273224043715847,0.555858310626703,0.5086779374400854,0.9687656377380803
Human,22556198.txt,0.3408239700374532,0.2354596622889306,0.41292134831460675,0.663258764296534,0.9700437942203276
Human,22560013.txt,0.3804347826086957,0.10354223433242507,0.4388586956521739,0.8487499768153912,0.9729778444454122
Human,22561438.txt,0.5058365758754864,0.10196078431372549,0.6186770428015564,1.0298783505089755,0.9917265719777498
Human,22567495.txt,0.3788235294117647,0.07547169811320754,0.44588235294117645,1.0421225857021603,0.9750971020529605
Human,22571461.txt,0.40266222961730447,0.05843071786310518,0.480865224625624,1.06023683348473,0.9814468152071585
Human,22593054.txt,0.5077951002227171,0.0447427293064877,0.6191536748329621,1.2561247216035636,0.9349353154802997
Human,22605864.txt,0.30116959064327486,0.115234375,0.3654970760233918,0.5529618917987275,0.98423660836723
Human,22615491.txt,0.5326633165829145,0.17766497461928935,0.6381909547738693,0.6136622845340991,0.9467455621301776
Human,22622351.txt,0.40212443095599393,0.0471841704718417,0.5022761760242792,0.5683550765454028,0.978402603680463
Human,22632070.txt,0.3951219512195122,0.18137254901960784,0.48292682926829267,0.8285128326621409,0.9671099220513013
Human,22650051.txt,0.46326276463262767,0.0299625468164794,0.5379825653798257,1.2430157542058469,0.9491293697824296
Human,22675694.txt,0.3048368953880765,0.0496054114994363,0.4015748031496063,0.6256280841344433,0.9622638526368483
Human,22706174.txt,0.34502923976608185,0.06744868035190615,0.4195906432748538,1.116626158142412,0.963793454032551
Human,22718826.txt,0.4557522123893805,0.08875739644970414,0.5309734513274337,1.1000587847705106,0.980149442229976
Human,22720697.txt,0.37285714285714283,0.2148997134670487,0.4328571428571429,1.0041446054440633,0.9734941934274691
Human,22732234.txt,0.42045454545454547,0.09746835443037975,0.5113636363636364,1.0574335841235853,0.9318530300709553
Human,22754014.txt,0.3771186440677966,0.06232294617563739,0.4604519774011299,0.7736974986598281,0.970997908929842
Human,22765255.txt,0.35050675675675674,0.15820642978003385,0.40878378378378377,1.2931662831177395,0.9810769913531101
Human,22776912.txt,0.3525423728813559,0.09168081494057725,0.4186440677966102,1.6574438681881751,0.9579077406594247
Human,22800977.txt,0.4191542288557214,0.07855361596009976,0.486318407960199,1.2835130733235325,0.9721534456568071
Human,22807104.txt,0.42179616548940463,0.10414560161779575,0.49848637739656915,0.6842350771012413,0.962632552140091
Human,22848179.txt,0.4207920792079208,0.076158940397351,0.4933993399339934,0.8065602676723438,0.9857915198439325
Human,22852364.txt,0.35868187579214195,0.12706480304955528,0.4309252217997465,0.5947019080210371,0.9864824779910574
Human,22855060.txt,0.3772845953002611,0.21204188481675393,0.43994778067885115,1.4438212390109795,0.9762097707033263
