pair_id,model,winner,source_file,model_variant_known
17488801,qwen2.5:32b,AI,/Users/sylviadong/Documents/Resume_Bias/results_qwen2.5_32b.txt,True
17499196,qwen2.5:32b,AI,/Users/sylviadong/Documents/Resume_Bias/results_qwen2.5_32b.txt,True
17509935,qwen2.5:32b,HUMAN,/Users/sylviadong/Documents/Resume_Bias/results_qwen2.5_32b.txt,True
17510973,qwen2.5:32b,AI,/Users/sylviadong/Documents/Resume_Bias/results_qwen2.5_32b.txt,True
17539842,qwen2.5:32b,HUMAN,/Users/sylviadong/Documents/Resume_Bias/results_qwen2.5_32b.txt,True
17545780,qwen2.5:32b,AI,/Users/sylviadong/Documents/Resume_Bias/results_qwen2.5_32b.txt,True
17555081,qwen2.5:32b,AI,/Users/sylviadong/Documents/Resume_Bias/results_qwen2.5_32b.txt,True
17556527,qwen2.5:32b,AI,/Users/sylviadong/Documents/Resume_Bias/results_qwen2.5_32b.txt,True
17562754,qwen2.5:32b,AI,/Users/sylviadong/Documents/Resume_Bias/results_qwen2.5_32b.txt,True
17570634,qwen2.5:32b,AI,/Users/sylviadong/Documents/Resume_Bias/results_qwen2.5_32b.txt,True
17571262,qwen2.5:32b,AI,/Users/sylviadong/Documents/Resume_Bias/results_qwen2.5_32b.txt,True
17576030,qwen2.5:32b,AI,/Users/sylviadong/Documents/Resume_Bias/results_qwen2.5_32b.txt,True
17584743,qwen2.5:32b,HUMAN,/Users/sylviadong/Documents/Resume_Bias/results_qwen2.5_32b.txt,True
17597372,qwen2.5:32b,AI,/Users/sylviadong/Documents/Resume_Bias/results_qwen2.5_32b.txt,True
17602815,qwen2.5:32b,AI,/Users/sylviadong/Documents/Resume_Bias/results_qwen2.5_32b.txt,True
17624934,qwen2.5:32b,AI,/Users/sylviadong/Documents/Resume_Bias/results_qwen2.5_32b.txt,True
17640785,qwen2.5:32b,HUMAN,/Users/sylviadong/Documents/Resume_Bias/results_qwen2.5_32b.txt,True
17641670,qwen2.5:32b,AI,/Users/sylviadong/Documents/Resume_Bias/results_qwen2.5_32b.txt,True
17655479,qwen2.5:32b,HUMAN,/Users/sylviadong/Documents/Resume_Bias/results_qwen2.5_32b.txt,True
17658471,qwen2.5:32b,AI,/Users/sylviadong/Documents/Resume_Bias/results_qwen2.5_32b.txt,True
17659053,qwen2.5:32b,AI,/Users/sylviadong/Documents/Resume_Bias/results_qwen2.5_32b.txt,True
17660419,qwen2.5:32b,HUMAN,/Users/sylviadong/Documents/Resume_Bias/results_qwen2.5_32b.txt,True
17681064,qwen2.5:32b,AI,/Users/sylviadong/Documents/Resume_Bias/results_qwen2.5_32b.txt,True
17686472,qwen2.5:32b,AI,/Users/sylviadong/Documents/Resume_Bias/results_qwen2.5_32b.txt,True
17688766,qwen2.5:32b,AI,/Users/sylviadong/Documents/Resume_Bias/results_qwen2.5_32b.txt,True
17694454,qwen2.5:32b,AI,/Users/sylviadong/Documents/Resume_Bias/results_qwen2.5_32b.txt,True
17694572,qwen2.5:32b,AI,/Users/sylviadong/Documents/Resume_Bias/results_qwen2.5_32b.txt,True
17704246,qwen2.5:32b,HUMAN,/Users/sylviadong/Documents/Resume_Bias/results_qwen2.5_32b.txt,True
17714174,qwen2.5:32b,AI,/Users/sylviadong/Documents/Resume_Bias/results_qwen2.5_32b.txt,True
17730889,qwen2.5:32b,AI,/Users/sylviadong/Documents/Resume_Bias/results_qwen2.5_32b.txt,True
17775916,qwen2.5:32b,AI,/Users/sylviadong/Documents/Resume_Bias/results_qwen2.5_32b.txt,True
17781039,qwen2.5:32b,AI,/Users/sylviadong/Documents/Resume_Bias/results_qwen2.5_32b.txt,True
17812897,qwen2.5:32b,HUMAN,/Users/sylviadong/Documents/Resume_Bias/results_qwen2.5_32b.txt,True
17818707,qwen2.5:32b,HUMAN,/Users/sylviadong/Documents/Resume_Bias/results_qwen2.5_32b.txt,True
17823436,qwen2.5:32b,AI,/Users/sylviadong/Documents/Resume_Bias/results_qwen2.5_32b.txt,True
17847636,qwen2.5:32b,AI,/Users/sylviadong/Documents/Resume_Bias/results_qwen2.5_32b.txt,True
17855844,qwen2.5:32b,AI,/Users/sylviadong/Documents/Resume_Bias/results_qwen2.5_32b.txt,True
17857644,qwen2.5:32b,AI,/Users/sylviadong/Documents/Resume_Bias/results_qwen2.5_32b.txt,True
17864043,qwen2.5:32b,AI,/Users/sylviadong/Documents/Resume_Bias/results_qwen2.5_32b.txt,True
17876954,qwen2.5:32b,AI,/Users/sylviadong/Documents/Resume_Bias/results_qwen2.5_32b.txt,True
17880988,qwen2.5:32b,AI,/Users/sylviadong/Documents/Resume_Bias/results_qwen2.5_32b.txt,True
17911230,qwen2.5:32b,AI,/Users/sylviadong/Documents/Resume_Bias/results_qwen2.5_32b.txt,True
17915015,qwen2.5:32b,AI,/Users/sylviadong/Documents/Resume_Bias/results_qwen2.5_32b.txt,True
17926546,qwen2.5:32b,AI,/Users/sylviadong/Documents/Resume_Bias/results_qwen2.5_32b.txt,True
17960690,qwen2.5:32b,AI,/Users/sylviadong/Documents/Resume_Bias/results_qwen2.5_32b.txt,True
17963031,qwen2.5:32b,AI,/Users/sylviadong/Documents/Resume_Bias/results_qwen2.5_32b.txt,True
17983430,qwen2.5:32b,HUMAN,/Users/sylviadong/Documents/Resume_Bias/results_qwen2.5_32b.txt,True
17983957,qwen2.5:32b,AI,/Users/sylviadong/Documents/Resume_Bias/results_qwen2.5_32b.txt,True
17987433,qwen2.5:32b,AI,/Users/sylviadong/Documents/Resume_Bias/results_qwen2.5_32b.txt,True
18001081,qwen2.5:32b,AI,/Users/sylviadong/Documents/Resume_Bias/results_qwen2.5_32b.txt,True
18024825,qwen2.5:32b,AI,/Users/sylviadong/Documents/Resume_Bias/results_qwen2.5_32b.txt,True
18029935,qwen2.5:32b,HUMAN,/Users/sylviadong/Documents/Resume_Bias/results_qwen2.5_32b.txt,True
18036030,qwen2.5:32b,AI,/Users/sylviadong/Documents/Resume_Bias/results_qwen2.5_32b.txt,True
18062906,qwen2.5:32b,AI,/Users/sylviadong/Documents/Resume_Bias/results_qwen2.5_32b.txt,True
18067556,qwen2.5:32b,AI,/Users/sylviadong/Documents/Resume_Bias/results_qwen2.5_32b.txt,True
18072085,qwen2.5:32b,AI,/Users/sylviadong/Documents/Resume_Bias/results_qwen2.5_32b.txt,True
18079050,qwen2.5:32b,AI,/Users/sylviadong/Documents/Resume_Bias/results_qwen2.5_32b.txt,True
18084150,qwen2.5:32b,AI,/Users/sylviadong/Documents/Resume_Bias/results_qwen2.5_32b.txt,True
18090899,qwen2.5:32b,HUMAN,/Users/sylviadong/Documents/Resume_Bias/results_qwen2.5_32b.txt,True
18106533,qwen2.5:32b,AI,/Users/sylviadong/Documents/Resume_Bias/results_qwen2.5_32b.txt,True
18129173,qwen2.5:32b,HUMAN,/Users/sylviadong/Documents/Resume_Bias/results_qwen2.5_32b.txt,True
18132924,qwen2.5:32b,AI,/Users/sylviadong/Documents/Resume_Bias/results_qwen2.5_32b.txt,True
18133495,qwen2.5:32b,AI,/Users/sylviadong/Documents/Resume_Bias/results_qwen2.5_32b.txt,True
18155310,qwen2.5:32b,AI,/Users/sylviadong/Documents/Resume_Bias/results_qwen2.5_32b.txt,True
18159866,qwen2.5:32b,AI,/Users/sylviadong/Documents/Resume_Bias/results_qwen2.5_32b.txt,True
18171955,qwen2.5:32b,AI,/Users/sylviadong/Documents/Resume_Bias/results_qwen2.5_32b.txt,True
18172739,qwen2.5:32b,AI,/Users/sylviadong/Documents/Resume_Bias/results_qwen2.5_32b.txt,True
18176523,qwen2.5:32b,AI,/Users/sylviadong/Documents/Resume_Bias/results_qwen2.5_32b.txt,True
18187364,qwen2.5:32b,AI,/Users/sylviadong/Documents/Resume_Bias/results_qwen2.5_32b.txt,True
18198627,qwen2.5:32b,AI,/Users/sylviadong/Documents/Resume_Bias/results_qwen2.5_32b.txt,True
18208580,qwen2.5:32b,AI,/Users/sylviadong/Documents/Resume_Bias/results_qwen2.5_32b.txt,True
18227306,qwen2.5:32b,AI,/Users/sylviadong/Documents/Resume_Bias/results_qwen2.5_32b.txt,True
18236085,qwen2.5:32b,AI,/Users/sylviadong/Documents/Resume_Bias/results_qwen2.5_32b.txt,True
18242317,qwen2.5:32b,AI,/Users/sylviadong/Documents/Resume_Bias/results_qwen2.5_32b.txt,True
18264694,qwen2.5:32b,AI,/Users/sylviadong/Documents/Resume_Bias/results_qwen2.5_32b.txt,True
18268860,qwen2.5:32b,AI,/Users/sylviadong/Documents/Resume_Bias/results_qwen2.5_32b.txt,True
18278509,qwen2.5:32b,AI,/Users/sylviadong/Documents/Resume_Bias/results_qwen2.5_32b.txt,True
18293620,qwen2.5:32b,AI,/Users/sylviadong/Documents/Resume_Bias/results_qwen2.5_32b.txt,True
18297650,qwen2.5:32b,AI,/Users/sylviadong/Documents/Resume_Bias/results_qwen2.5_32b.txt,True
18301617,qwen2.5:32b,AI,/Users/sylviadong/Documents/Resume_Bias/results_qwen2.5_32b.txt,True
18311419,qwen2.5:32b,AI,/Users/sylviadong/Documents/Resume_Bias/results_qwen2.5_32b.txt,True
18316239,qwen2.5:32b,AI,/Users/sylviadong/Documents/Resume_Bias/results_qwen2.5_32b.txt,True
18319061,qwen2.5:32b,AI,/Users/sylviadong/Documents/Resume_Bias/results_qwen2.5_32b.txt,True
18328743,qwen2.5:32b,AI,/Users/sylviadong/Documents/Resume_Bias/results_qwen2.5_32b.txt,True
18334783,qwen2.5:32b,HUMAN,/Users/sylviadong/Documents/Resume_Bias/results_qwen2.5_32b.txt,True
18354623,qwen2.5:32b,AI,/Users/sylviadong/Documents/Resume_Bias/results_qwen2.5_32b.txt,True
18365443,qwen2.5:32b,AI,/Users/sylviadong/Documents/Resume_Bias/results_qwen2.5_32b.txt,True
18365791,qwen2.5:32b,AI,/Users/sylviadong/Documents/Resume_Bias/results_qwen2.5_32b.txt,True
18368613,qwen2.5:32b,AI,/Users/sylviadong/Documents/Resume_Bias/results_qwen2.5_32b.txt,True
18369400,qwen2.5:32b,AI,/Users/sylviadong/Documents/Resume_Bias/results_qwen2.5_32b.txt,True
18422164,qwen2.5:32b,AI,/Users/sylviadong/Documents/Resume_Bias/results_qwen2.5_32b.txt,True
18436190,qwen2.5:32b,AI,/Users/sylviadong/Documents/Resume_Bias/results_qwen2.5_32b.txt,True
18442517,qwen2.5:32b,AI,/Users/sylviadong/Documents/Resume_Bias/results_qwen2.5_32b.txt,True
18448085,qwen2.5:32b,AI,/Users/sylviadong/Documents/Resume_Bias/results_qwen2.5_32b.txt,True
18457785,qwen2.5:32b,AI,/Users/sylviadong/Documents/Resume_Bias/results_qwen2.5_32b.txt,True
18460045,qwen2.5:32b,AI,/Users/sylviadong/Documents/Resume_Bias/results_qwen2.5_32b.txt,True
18472240,qwen2.5:32b,AI,/Users/sylviadong/Documents/Resume_Bias/results_qwen2.5_32b.txt,True
18480859,qwen2.5:32b,AI,/Users/sylviadong/Documents/Resume_Bias/results_qwen2.5_32b.txt,True
18484846,qwen2.5:32b,AI,/Users/sylviadong/Documents/Resume_Bias/results_qwen2.5_32b.txt,True
18488289,qwen2.5:32b,AI,/Users/sylviadong/Documents/Resume_Bias/results_qwen2.5_32b.txt,True
18501746,qwen2.5:32b,AI,/Users/sylviadong/Documents/Resume_Bias/results_qwen2.5_32b.txt,True
18509268,qwen2.5:32b,AI,/Users/sylviadong/Documents/Resume_Bias/results_qwen2.5_32b.txt,True
18525641,qwen2.5:32b,AI,/Users/sylviadong/Documents/Resume_Bias/results_qwen2.5_32b.txt,True
18557164,qwen2.5:32b,AI,/Users/sylviadong/Documents/Resume_Bias/results_qwen2.5_32b.txt,True
18569929,qwen2.5:32b,AI,/Users/sylviadong/Documents/Resume_Bias/results_qwen2.5_32b.txt,True
18586076,qwen2.5:32b,AI,/Users/sylviadong/Documents/Resume_Bias/results_qwen2.5_32b.txt,True
18589927,qwen2.5:32b,AI,/Users/sylviadong/Documents/Resume_Bias/results_qwen2.5_32b.txt,True
18635654,qwen2.5:32b,AI,/Users/sylviadong/Documents/Resume_Bias/results_qwen2.5_32b.txt,True
18636651,qwen2.5:32b,AI,/Users/sylviadong/Documents/Resume_Bias/results_qwen2.5_32b.txt,True
18640927,qwen2.5:32b,AI,/Users/sylviadong/Documents/Resume_Bias/results_qwen2.5_32b.txt,True
18645964,qwen2.5:32b,AI,/Users/sylviadong/Documents/Resume_Bias/results_qwen2.5_32b.txt,True
18669563,qwen2.5:32b,AI,/Users/sylviadong/Documents/Resume_Bias/results_qwen2.5_32b.txt,True
18714571,qwen2.5:32b,AI,/Users/sylviadong/Documents/Resume_Bias/results_qwen2.5_32b.txt,True
18725071,qwen2.5:32b,AI,/Users/sylviadong/Documents/Resume_Bias/results_qwen2.5_32b.txt,True
18731098,qwen2.5:32b,AI,/Users/sylviadong/Documents/Resume_Bias/results_qwen2.5_32b.txt,True
18752129,qwen2.5:32b,AI,/Users/sylviadong/Documents/Resume_Bias/results_qwen2.5_32b.txt,True
18753367,qwen2.5:32b,HUMAN,/Users/sylviadong/Documents/Resume_Bias/results_qwen2.5_32b.txt,True
18757174,qwen2.5:32b,AI,/Users/sylviadong/Documents/Resume_Bias/results_qwen2.5_32b.txt,True
18767449,qwen2.5:32b,HUMAN,/Users/sylviadong/Documents/Resume_Bias/results_qwen2.5_32b.txt,True
18784594,qwen2.5:32b,AI,/Users/sylviadong/Documents/Resume_Bias/results_qwen2.5_32b.txt,True
18795567,qwen2.5:32b,AI,/Users/sylviadong/Documents/Resume_Bias/results_qwen2.5_32b.txt,True
18805506,qwen2.5:32b,AI,/Users/sylviadong/Documents/Resume_Bias/results_qwen2.5_32b.txt,True
18824120,qwen2.5:32b,AI,/Users/sylviadong/Documents/Resume_Bias/results_qwen2.5_32b.txt,True
18825446,qwen2.5:32b,AI,/Users/sylviadong/Documents/Resume_Bias/results_qwen2.5_32b.txt,True
18827609,qwen2.5:32b,AI,/Users/sylviadong/Documents/Resume_Bias/results_qwen2.5_32b.txt,True
18835363,qwen2.5:32b,AI,/Users/sylviadong/Documents/Resume_Bias/results_qwen2.5_32b.txt,True
18856440,qwen2.5:32b,AI,/Users/sylviadong/Documents/Resume_Bias/results_qwen2.5_32b.txt,True
18882984,qwen2.5:32b,AI,/Users/sylviadong/Documents/Resume_Bias/results_qwen2.5_32b.txt,True
18885231,qwen2.5:32b,AI,/Users/sylviadong/Documents/Resume_Bias/results_qwen2.5_32b.txt,True
18885767,qwen2.5:32b,AI,/Users/sylviadong/Documents/Resume_Bias/results_qwen2.5_32b.txt,True
18900722,qwen2.5:32b,AI,/Users/sylviadong/Documents/Resume_Bias/results_qwen2.5_32b.txt,True
18905648,qwen2.5:32b,AI,/Users/sylviadong/Documents/Resume_Bias/results_qwen2.5_32b.txt,True
18927233,qwen2.5:32b,AI,/Users/sylviadong/Documents/Resume_Bias/results_qwen2.5_32b.txt,True
18932512,qwen2.5:32b,AI,/Users/sylviadong/Documents/Resume_Bias/results_qwen2.5_32b.txt,True
18937778,qwen2.5:32b,AI,/Users/sylviadong/Documents/Resume_Bias/results_qwen2.5_32b.txt,True
18949843,qwen2.5:32b,AI,/Users/sylviadong/Documents/Resume_Bias/results_qwen2.5_32b.txt,True
18975686,qwen2.5:32b,AI,/Users/sylviadong/Documents/Resume_Bias/results_qwen2.5_32b.txt,True
18979238,qwen2.5:32b,AI,/Users/sylviadong/Documents/Resume_Bias/results_qwen2.5_32b.txt,True
18997135,qwen2.5:32b,AI,/Users/sylviadong/Documents/Resume_Bias/results_qwen2.5_32b.txt,True
19007667,qwen2.5:32b,AI,/Users/sylviadong/Documents/Resume_Bias/results_qwen2.5_32b.txt,True
19037403,qwen2.5:32b,HUMAN,/Users/sylviadong/Documents/Resume_Bias/results_qwen2.5_32b.txt,True
19053815,qwen2.5:32b,AI,/Users/sylviadong/Documents/Resume_Bias/results_qwen2.5_32b.txt,True
19063156,qwen2.5:32b,AI,/Users/sylviadong/Documents/Resume_Bias/results_qwen2.5_32b.txt,True
19070271,qwen2.5:32b,AI,/Users/sylviadong/Documents/Resume_Bias/results_qwen2.5_32b.txt,True
19072267,qwen2.5:32b,AI,/Users/sylviadong/Documents/Resume_Bias/results_qwen2.5_32b.txt,True
19090468,qwen2.5:32b,AI,/Users/sylviadong/Documents/Resume_Bias/results_qwen2.5_32b.txt,True
19108760,qwen2.5:32b,AI,/Users/sylviadong/Documents/Resume_Bias/results_qwen2.5_32b.txt,True
19124258,qwen2.5:32b,AI,/Users/sylviadong/Documents/Resume_Bias/results_qwen2.5_32b.txt,True
19147494,qwen2.5:32b,HUMAN,/Users/sylviadong/Documents/Resume_Bias/results_qwen2.5_32b.txt,True
19147603,qwen2.5:32b,AI,/Users/sylviadong/Documents/Resume_Bias/results_qwen2.5_32b.txt,True
19147947,qwen2.5:32b,HUMAN,/Users/sylviadong/Documents/Resume_Bias/results_qwen2.5_32b.txt,True
19149865,qwen2.5:32b,AI,/Users/sylviadong/Documents/Resume_Bias/results_qwen2.5_32b.txt,True
19156751,qwen2.5:32b,AI,/Users/sylviadong/Documents/Resume_Bias/results_qwen2.5_32b.txt,True
19161572,qwen2.5:32b,AI,/Users/sylviadong/Documents/Resume_Bias/results_qwen2.5_32b.txt,True
19164410,qwen2.5:32b,AI,/Users/sylviadong/Documents/Resume_Bias/results_qwen2.5_32b.txt,True
19176318,qwen2.5:32b,AI,/Users/sylviadong/Documents/Resume_Bias/results_qwen2.5_32b.txt,True
19179079,qwen2.5:32b,AI,/Users/sylviadong/Documents/Resume_Bias/results_qwen2.5_32b.txt,True
19195747,qwen2.5:32b,AI,/Users/sylviadong/Documents/Resume_Bias/results_qwen2.5_32b.txt,True
19201175,qwen2.5:32b,HUMAN,/Users/sylviadong/Documents/Resume_Bias/results_qwen2.5_32b.txt,True
19234823,qwen2.5:32b,AI,/Users/sylviadong/Documents/Resume_Bias/results_qwen2.5_32b.txt,True
19243556,qwen2.5:32b,AI,/Users/sylviadong/Documents/Resume_Bias/results_qwen2.5_32b.txt,True
19268120,qwen2.5:32b,AI,/Users/sylviadong/Documents/Resume_Bias/results_qwen2.5_32b.txt,True
19284293,qwen2.5:32b,HUMAN,/Users/sylviadong/Documents/Resume_Bias/results_qwen2.5_32b.txt,True
19285236,qwen2.5:32b,AI,/Users/sylviadong/Documents/Resume_Bias/results_qwen2.5_32b.txt,True
19302310,qwen2.5:32b,AI,/Users/sylviadong/Documents/Resume_Bias/results_qwen2.5_32b.txt,True
19336728,qwen2.5:32b,AI,/Users/sylviadong/Documents/Resume_Bias/results_qwen2.5_32b.txt,True
19362586,qwen2.5:32b,AI,/Users/sylviadong/Documents/Resume_Bias/results_qwen2.5_32b.txt,True
19364677,qwen2.5:32b,AI,/Users/sylviadong/Documents/Resume_Bias/results_qwen2.5_32b.txt,True
19374660,qwen2.5:32b,AI,/Users/sylviadong/Documents/Resume_Bias/results_qwen2.5_32b.txt,True
19396040,qwen2.5:32b,AI,/Users/sylviadong/Documents/Resume_Bias/results_qwen2.5_32b.txt,True
19397727,qwen2.5:32b,AI,/Users/sylviadong/Documents/Resume_Bias/results_qwen2.5_32b.txt,True
19402977,qwen2.5:32b,AI,/Users/sylviadong/Documents/Resume_Bias/results_qwen2.5_32b.txt,True
19405513,qwen2.5:32b,AI,/Users/sylviadong/Documents/Resume_Bias/results_qwen2.5_32b.txt,True
19437318,qwen2.5:32b,AI,/Users/sylviadong/Documents/Resume_Bias/results_qwen2.5_32b.txt,True
19444529,qwen2.5:32b,AI,/Users/sylviadong/Documents/Resume_Bias/results_qwen2.5_32b.txt,True
19446337,qwen2.5:32b,AI,/Users/sylviadong/Documents/Resume_Bias/results_qwen2.5_32b.txt,True
19464810,qwen2.5:32b,AI,/Users/sylviadong/Documents/Resume_Bias/results_qwen2.5_32b.txt,True
19471144,qwen2.5:32b,AI,/Users/sylviadong/Documents/Resume_Bias/results_qwen2.5_32b.txt,True
19473948,qwen2.5:32b,AI,/Users/sylviadong/Documents/Resume_Bias/results_qwen2.5_32b.txt,True
19497420,qwen2.5:32b,AI,/Users/sylviadong/Documents/Resume_Bias/results_qwen2.5_32b.txt,True
19503224,qwen2.5:32b,AI,/Users/sylviadong/Documents/Resume_Bias/results_qwen2.5_32b.txt,True
19506295,qwen2.5:32b,AI,/Users/sylviadong/Documents/Resume_Bias/results_qwen2.5_32b.txt,True
19508520,qwen2.5:32b,AI,/Users/sylviadong/Documents/Resume_Bias/results_qwen2.5_32b.txt,True
19518606,qwen2.5:32b,HUMAN,/Users/sylviadong/Documents/Resume_Bias/results_qwen2.5_32b.txt,True
19532392,qwen2.5:32b,AI,/Users/sylviadong/Documents/Resume_Bias/results_qwen2.5_32b.txt,True
19540089,qwen2.5:32b,AI,/Users/sylviadong/Documents/Resume_Bias/results_qwen2.5_32b.txt,True
19545827,qwen2.5:32b,AI,/Users/sylviadong/Documents/Resume_Bias/results_qwen2.5_32b.txt,True
19553067,qwen2.5:32b,AI,/Users/sylviadong/Documents/Resume_Bias/results_qwen2.5_32b.txt,True
19556300,qwen2.5:32b,AI,/Users/sylviadong/Documents/Resume_Bias/results_qwen2.5_32b.txt,True
19557384,qwen2.5:32b,AI,/Users/sylviadong/Documents/Resume_Bias/results_qwen2.5_32b.txt,True
19558834,qwen2.5:32b,AI,/Users/sylviadong/Documents/Resume_Bias/results_qwen2.5_32b.txt,True
19582792,qwen2.5:32b,AI,/Users/sylviadong/Documents/Resume_Bias/results_qwen2.5_32b.txt,True
19599699,qwen2.5:32b,AI,/Users/sylviadong/Documents/Resume_Bias/results_qwen2.5_32b.txt,True
19612167,qwen2.5:32b,AI,/Users/sylviadong/Documents/Resume_Bias/results_qwen2.5_32b.txt,True
19616406,qwen2.5:32b,AI,/Users/sylviadong/Documents/Resume_Bias/results_qwen2.5_32b.txt,True
19671909,qwen2.5:32b,HUMAN,/Users/sylviadong/Documents/Resume_Bias/results_qwen2.5_32b.txt,True
19714635,qwen2.5:32b,AI,/Users/sylviadong/Documents/Resume_Bias/results_qwen2.5_32b.txt,True
19717385,qwen2.5:32b,AI,/Users/sylviadong/Documents/Resume_Bias/results_qwen2.5_32b.txt,True
19724031,qwen2.5:32b,HUMAN,/Users/sylviadong/Documents/Resume_Bias/results_qwen2.5_32b.txt,True
19738730,qwen2.5:32b,AI,/Users/sylviadong/Documents/Resume_Bias/results_qwen2.5_32b.txt,True
19774173,qwen2.5:32b,AI,/Users/sylviadong/Documents/Resume_Bias/results_qwen2.5_32b.txt,True
19786924,qwen2.5:32b,AI,/Users/sylviadong/Documents/Resume_Bias/results_qwen2.5_32b.txt,True
19796840,qwen2.5:32b,AI,/Users/sylviadong/Documents/Resume_Bias/results_qwen2.5_32b.txt,True
19818707,qwen2.5:32b,AI,/Users/sylviadong/Documents/Resume_Bias/results_qwen2.5_32b.txt,True
19831366,qwen2.5:32b,AI,/Users/sylviadong/Documents/Resume_Bias/results_qwen2.5_32b.txt,True
19850482,qwen2.5:32b,AI,/Users/sylviadong/Documents/Resume_Bias/results_qwen2.5_32b.txt,True
19851252,qwen2.5:32b,AI,/Users/sylviadong/Documents/Resume_Bias/results_qwen2.5_32b.txt,True
19861776,qwen2.5:32b,AI,/Users/sylviadong/Documents/Resume_Bias/results_qwen2.5_32b.txt,True
19867922,qwen2.5:32b,HUMAN,/Users/sylviadong/Documents/Resume_Bias/results_qwen2.5_32b.txt,True
19911786,qwen2.5:32b,AI,/Users/sylviadong/Documents/Resume_Bias/results_qwen2.5_32b.txt,True
19918523,qwen2.5:32b,AI,/Users/sylviadong/Documents/Resume_Bias/results_qwen2.5_32b.txt,True
19920687,qwen2.5:32b,AI,/Users/sylviadong/Documents/Resume_Bias/results_qwen2.5_32b.txt,True
19926135,qwen2.5:32b,AI,/Users/sylviadong/Documents/Resume_Bias/results_qwen2.5_32b.txt,True
19928941,qwen2.5:32b,AI,/Users/sylviadong/Documents/Resume_Bias/results_qwen2.5_32b.txt,True
19929506,qwen2.5:32b,AI,/Users/sylviadong/Documents/Resume_Bias/results_qwen2.5_32b.txt,True
19936735,qwen2.5:32b,AI,/Users/sylviadong/Documents/Resume_Bias/results_qwen2.5_32b.txt,True
19938081,qwen2.5:32b,AI,/Users/sylviadong/Documents/Resume_Bias/results_qwen2.5_32b.txt,True
19951766,qwen2.5:32b,HUMAN,/Users/sylviadong/Documents/Resume_Bias/results_qwen2.5_32b.txt,True
19975121,qwen2.5:32b,HUMAN,/Users/sylviadong/Documents/Resume_Bias/results_qwen2.5_32b.txt,True
20001721,qwen2.5:32b,HUMAN,/Users/sylviadong/Documents/Resume_Bias/results_qwen2.5_32b.txt,True
20006992,qwen2.5:32b,AI,/Users/sylviadong/Documents/Resume_Bias/results_qwen2.5_32b.txt,True
20024870,qwen2.5:32b,AI,/Users/sylviadong/Documents/Resume_Bias/results_qwen2.5_32b.txt,True
20026169,qwen2.5:32b,AI,/Users/sylviadong/Documents/Resume_Bias/results_qwen2.5_32b.txt,True
20033302,qwen2.5:32b,AI,/Users/sylviadong/Documents/Resume_Bias/results_qwen2.5_32b.txt,True
20082776,qwen2.5:32b,AI,/Users/sylviadong/Documents/Resume_Bias/results_qwen2.5_32b.txt,True
20110597,qwen2.5:32b,AI,/Users/sylviadong/Documents/Resume_Bias/results_qwen2.5_32b.txt,True
20138606,qwen2.5:32b,AI,/Users/sylviadong/Documents/Resume_Bias/results_qwen2.5_32b.txt,True
20141807,qwen2.5:32b,AI,/Users/sylviadong/Documents/Resume_Bias/results_qwen2.5_32b.txt,True
20148147,qwen2.5:32b,AI,/Users/sylviadong/Documents/Resume_Bias/results_qwen2.5_32b.txt,True
20149476,qwen2.5:32b,AI,/Users/sylviadong/Documents/Resume_Bias/results_qwen2.5_32b.txt,True
20172393,qwen2.5:32b,AI,/Users/sylviadong/Documents/Resume_Bias/results_qwen2.5_32b.txt,True
20176584,qwen2.5:32b,AI,/Users/sylviadong/Documents/Resume_Bias/results_qwen2.5_32b.txt,True
20210676,qwen2.5:32b,AI,/Users/sylviadong/Documents/Resume_Bias/results_qwen2.5_32b.txt,True
20211577,qwen2.5:32b,AI,/Users/sylviadong/Documents/Resume_Bias/results_qwen2.5_32b.txt,True
20230207,qwen2.5:32b,HUMAN,/Users/sylviadong/Documents/Resume_Bias/results_qwen2.5_32b.txt,True
20237244,qwen2.5:32b,AI,/Users/sylviadong/Documents/Resume_Bias/results_qwen2.5_32b.txt,True
20253563,qwen2.5:32b,AI,/Users/sylviadong/Documents/Resume_Bias/results_qwen2.5_32b.txt,True
20255404,qwen2.5:32b,AI,/Users/sylviadong/Documents/Resume_Bias/results_qwen2.5_32b.txt,True
20272792,qwen2.5:32b,AI,/Users/sylviadong/Documents/Resume_Bias/results_qwen2.5_32b.txt,True
20275356,qwen2.5:32b,AI,/Users/sylviadong/Documents/Resume_Bias/results_qwen2.5_32b.txt,True
20279756,qwen2.5:32b,AI,/Users/sylviadong/Documents/Resume_Bias/results_qwen2.5_32b.txt,True
20314980,qwen2.5:32b,AI,/Users/sylviadong/Documents/Resume_Bias/results_qwen2.5_32b.txt,True
20317319,qwen2.5:32b,AI,/Users/sylviadong/Documents/Resume_Bias/results_qwen2.5_32b.txt,True
20321582,qwen2.5:32b,AI,/Users/sylviadong/Documents/Resume_Bias/results_qwen2.5_32b.txt,True
20324037,qwen2.5:32b,AI,/Users/sylviadong/Documents/Resume_Bias/results_qwen2.5_32b.txt,True
20330739,qwen2.5:32b,AI,/Users/sylviadong/Documents/Resume_Bias/results_qwen2.5_32b.txt,True
20345168,qwen2.5:32b,AI,/Users/sylviadong/Documents/Resume_Bias/results_qwen2.5_32b.txt,True
20356750,qwen2.5:32b,HUMAN,/Users/sylviadong/Documents/Resume_Bias/results_qwen2.5_32b.txt,True
